,BEGDATE,COUNTY,DIR,PEAKHR,SITE,TRUCKS,TYPE,PEAKVOL,Price,Row Count,Row Count - TrafficCounts.txt,TOTVOL,late night,early morning,morning,afternoon,evening,night,late_night_median,early_morning_median,morning_median,afternoon_median,evening_median,night_median
2919,6/11/2016,75,N,15,154,,A,1805,1.37,1,1,25390,1387,1936,4494,6663,6633,4277,517,2453,4876,5346,5117,2118
2920,6/11/2016,77,E,13,299,,N,445,0.55,1,1,5215,150,405,1122,1676,1393,469,517,2453,4876,5346,5117,2118
2921,6/11/2016,77,E,14,197,,N,1236,2,1,1,14842,574,741,3580,4720,3751,1476,517,2453,4876,5346,5117,2118
2922,6/11/2016,77,E,13,343,,N,4388,0.5,1,1,58844,3378,3661,12822,17042,14949,6992,517,2453,4876,5346,5117,2118
2923,6/11/2016,77,N,13,102,,A,1198,0.82,1,1,14533,508,660,3434,4648,3873,1410,517,2453,4876,5346,5117,2118
2924,7/11/2016,75,E,18,104,,N,1197,0.28,1,1,13262,248,2107,2458,3183,4015,1251,517,2453,4876,5346,5117,2118
2925,7/11/2016,75,E,8,38,,N,1820,1.5,1,1,20263,282,4016,5318,4836,4599,1212,517,2453,4876,5346,5117,2118
2926,7/11/2016,75,E,17,336,,N,1876,1.64,1,1,22872,685,3089,5629,5177,6156,2136,517,2453,4876,5346,5117,2118
2927,7/11/2016,75,N,8,175,,N,1454,1.09,1,1,19728,358,3150,5152,5037,4579,1452,517,2453,4876,5346,5117,2118
2928,7/11/2016,75,N,18,154,,N,2264,1.37,1,1,30544,1110,3873,6230,7249,7984,4098,517,2453,4876,5346,5117,2118
2929,7/11/2016,77,E,18,299,,N,717,0.55,1,1,6629,97,1195,1395,1515,1966,461,517,2453,4876,5346,5117,2118
2930,7/11/2016,77,E,18,197,,N,1851,2,1,1,22986,349,3314,5666,6047,5863,1747,517,2453,4876,5346,5117,2118
2931,7/11/2016,77,E,9,343,,N,5368,0.5,1,1,73575,2063,11062,17222,17482,18950,6796,517,2453,4876,5346,5117,2118
2932,7/11/2016,77,N,18,102,,N,1725,0.82,1,1,20072,303,2036,4599,5742,5721,1671,517,2453,4876,5346,5117,2118
2933,8/11/2016,75,E,18,104,,N,1245,0.28,1,1,13660,251,2068,2665,3277,4105,1294,517,2453,4876,5346,5117,2118
2934,8/11/2016,75,E,8,38,,N,1741,1.5,1,1,19829,289,3874,5218,4659,4633,1156,517,2453,4876,5346,5117,2118
2935,8/11/2016,75,E,17,336,,N,1931,1.64,1,1,20969,502,2657,4922,4957,6071,1860,517,2453,4876,5346,5117,2118
2936,8/11/2016,75,N,8,175,,N,1514,1.09,1,1,20429,437,3266,5317,5358,4598,1453,517,2453,4876,5346,5117,2118
2937,8/11/2016,75,N,18,154,,N,2332,1.37,1,1,29044,952,3673,5807,7240,7679,3693,517,2453,4876,5346,5117,2118
2938,8/11/2016,77,E,18,299,,N,657,0.55,1,1,6426,88,1145,1346,1517,1908,422,517,2453,4876,5346,5117,2118
2939,8/11/2016,77,E,18,197,,N,1888,2,1,1,23403,352,3380,5870,5809,6251,1741,517,2453,4876,5346,5117,2118
2940,8/11/2016,77,E,17,343,,S,5505,0.5,1,1,71509,1801,10957,16934,15640,19167,7010,517,2453,4876,5346,5117,2118
2941,8/11/2016,77,N,18,102,,N,1701,0.82,1,1,20235,302,2009,4605,5819,5830,1670,517,2453,4876,5346,5117,2118
2942,9/11/2016,75,E,8,38,,N,1762,1.5,1,1,19984,302,3896,4915,4900,4659,1312,517,2453,4876,5346,5117,2118
2943,9/11/2016,75,E,18,104,,N,1187,0.28,1,1,13655,242,2114,2523,3226,4078,1472,517,2453,4876,5346,5117,2118
2944,9/11/2016,75,E,17,336,,N,2025,1.64,1,1,22216,523,2845,5130,4955,6347,2416,517,2453,4876,5346,5117,2118
2945,9/11/2016,75,N,8,175,,N,1469,1.09,1,1,20047,495,3197,5008,5094,4702,1551,517,2453,4876,5346,5117,2118
2946,9/11/2016,75,N,18,154,,A,2294,1.37,1,1,29992,965,3613,5731,7119,7882,4682,517,2453,4876,5346,5117,2118
2947,9/11/2016,77,E,18,299,,N,669,0.55,1,1,6422,107,1143,1342,1462,1883,485,517,2453,4876,5346,5117,2118
2948,9/11/2016,77,E,18,197,,N,1928,2,1,1,23915,404,3382,5567,6373,6175,2014,517,2453,4876,5346,5117,2118
2949,9/11/2016,77,E,17,343,,N,5704,0.5,1,1,74432,1966,10869,16533,17668,19307,8089,517,2453,4876,5346,5117,2118
2950,9/11/2016,77,N,18,102,,N,1649,0.82,1,1,19628,329,2026,4260,5696,5546,1771,517,2453,4876,5346,5117,2118
2951,10/11/2016,75,E,8,38,,N,1757,1.5,1,1,20649,293,3862,5217,4850,5009,1418,517,2453,4876,5346,5117,2118
2952,10/11/2016,75,E,18,104,,A,1324,0.28,1,1,14834,278,2091,2555,3494,4510,1906,517,2453,4876,5346,5117,2118
2953,10/11/2016,75,E,17,336,,N,2111,1.64,1,1,24923,653,2880,5551,5773,7172,2894,517,2453,4876,5346,5117,2118
2954,10/11/2016,75,N,9,175,,N,1489,1.09,1,1,20495,463,3185,5232,5152,4578,1885,517,2453,4876,5346,5117,2118
2955,10/11/2016,75,N,18,154,,A,2444,1.37,1,1,32335,1594,4164,5993,7339,8524,4721,517,2453,4876,5346,5117,2118
2956,10/11/2016,77,E,18,299,,N,643,0.55,1,1,6961,84,1187,1350,1628,2086,626,517,2453,4876,5346,5117,2118
2957,10/11/2016,77,E,18,197,,N,2024,2,1,1,24231,363,3321,5795,6245,6326,2181,517,2453,4876,5346,5117,2118
2958,10/11/2016,77,E,17,343,,A,5738,0.5,1,1,75396,1952,10809,17290,18296,18031,9018,517,2453,4876,5346,5117,2118
2959,10/11/2016,77,N,18,102,,N,1755,0.82,1,1,21206,308,2003,4508,5908,6315,2164,517,2453,4876,5346,5117,2118
2960,11/11/2016,75,E,9,38,,N,1584,1.5,1,1,21100,328,3637,5295,5235,4978,1627,517,2453,4876,5346,5117,2118
2961,11/11/2016,75,E,18,104,,N,1299,0.28,1,1,15042,341,1735,2927,3805,4293,1941,517,2453,4876,5346,5117,2118
2962,11/11/2016,75,E,17,336,,N,2309,1.64,1,1,28069,799,2443,6294,6880,7867,3786,517,2453,4876,5346,5117,2118
2963,11/11/2016,75,N,8,175,,H,1517,1.09,1,1,20773,503,3139,5075,5236,4789,2031,517,2453,4876,5346,5117,2118
2964,11/11/2016,75,N,18,154,,N,2312,1.37,1,1,32609,1323,3525,5931,7995,8492,5343,517,2453,4876,5346,5117,2118
2965,11/11/2016,77,E,18,299,,H,615,0.55,1,1,6906,149,952,1428,1783,1941,653,517,2453,4876,5346,5117,2118
2966,11/11/2016,77,E,18,197,,N,1915,2,1,1,25000,434,3185,5608,6911,6361,2501,517,2453,4876,5346,5117,2118
2967,11/11/2016,77,E,17,343,,A,5570,0.5,1,1,77758,2501,10348,17444,17495,18634,11336,517,2453,4876,5346,5117,2118
2968,11/11/2016,77,N,18,102,,H,1813,0.82,1,1,21508,403,1986,4545,6049,6140,2385,517,2453,4876,5346,5117,2118
2969,12/11/2016,75,E,17,104,,A,1152,0.28,1,1,14874,479,1063,2981,4007,4000,2344,517,2453,4876,5346,5117,2118
2970,12/11/2016,75,E,13,38,,N,1374,1.5,1,1,17380,428,1496,4763,4935,4052,1706,517,2453,4876,5346,5117,2118
2971,12/11/2016,75,E,12,336,,N,1849,1.64,1,1,23901,943,1656,5925,6113,5549,3715,517,2453,4876,5346,5117,2118
2972,12/11/2016,75,N,14,175,,N,1101,1.09,1,1,15178,601,1300,3844,4170,3528,1735,517,2453,4876,5346,5117,2118
2973,12/11/2016,75,N,15,154,,N,1738,1.37,1,1,26026,1594,2083,4848,6493,6278,4730,517,2453,4876,5346,5117,2118
2974,12/11/2016,77,E,13,299,,A,458,0.55,1,1,6014,170,550,1539,1703,1380,672,517,2453,4876,5346,5117,2118
2975,12/11/2016,77,E,18,197,,N,1346,2,1,1,18629,577,1244,4629,5151,4691,2337,517,2453,4876,5346,5117,2118
2976,12/11/2016,77,E,16,343,,N,4527,0.5,1,1,70545,3366,6089,15744,18016,16242,11088,517,2453,4876,5346,5117,2118
2977,12/11/2016,77,N,13,102,,N,1450,0.82,1,1,18217,592,936,4312,5588,4654,2135,517,2453,4876,5346,5117,2118
2978,13-11-2016,75,E,14,38,,N,1277,1.5,1,1,14614,458,1021,3729,4623,3604,1179,517,2453,4876,5346,5117,2118
2979,13-11-2016,75,E,17,104,,N,1101,0.28,1,1,12966,557,642,2602,4155,3725,1285,517,2453,4876,5346,5117,2118
2980,13-11-2016,75,E,16,336,,A,2143,1.64,1,1,24445,1014,1035,5529,7339,6532,2996,517,2453,4876,5346,5117,2118
2981,13-11-2016,75,N,13,175,,N,1131,1.09,1,1,12437,545,844,2994,3839,2954,1261,517,2453,4876,5346,5117,2118
2982,13-11-2016,75,N,15,154,,N,1733,1.37,1,1,24335,1614,1672,3815,6389,6387,4458,517,2453,4876,5346,5117,2118
2983,13-11-2016,77,E,14,299,,N,503,0.55,1,1,5589,148,367,1190,1848,1478,558,517,2453,4876,5346,5117,2118
2984,13-11-2016,77,E,17,197,,N,1168,2,1,1,14792,654,701,3402,4469,4042,1524,517,2453,4876,5346,5117,2118
2985,13-11-2016,77,E,17,343,,A,4944,0.5,1,1,58595,3788,3772,13055,14643,16145,7192,517,2453,4876,5346,5117,2118
2986,13-11-2016,77,N,17,102,,N,1294,0.82,1,1,14422,585,624,3009,4718,4038,1448,517,2453,4876,5346,5117,2118
2987,14-11-2016,75,E,8,38,,N,1699,1.5,1,1,20285,286,3773,5292,5038,4653,1243,517,2453,4876,5346,5117,2118
2988,14-11-2016,75,E,18,104,,N,1344,0.28,1,1,13479,259,2107,2471,3159,4149,1334,517,2453,4876,5346,5117,2118
2989,14-11-2016,75,E,18,336,,N,1903,1.64,1,1,23095,656,2987,5579,5234,6378,2261,517,2453,4876,5346,5117,2118
2990,14-11-2016,75,N,8,175,,N,1447,1.09,1,1,19554,402,3090,5006,5176,4487,1393,517,2453,4876,5346,5117,2118
2991,14-11-2016,75,N,18,154,,N,2311,1.37,1,1,30641,1178,3794,6076,7325,8026,4242,517,2453,4876,5346,5117,2118
2992,14-11-2016,77,E,18,299,,N,650,0.55,1,1,6634,93,1180,1394,1563,1919,485,517,2453,4876,5346,5117,2118
2993,14-11-2016,77,E,18,197,,N,1803,2,1,1,22672,362,3200,5468,5977,5895,1770,517,2453,4876,5346,5117,2118
2994,14-11-2016,77,E,17,343,,N,5648,0.5,1,1,72921,1887,10822,16631,17364,19248,6969,517,2453,4876,5346,5117,2118
2995,14-11-2016,77,N,18,102,,N,1678,0.82,1,1,19966,286,2039,4612,5565,5717,1747,517,2453,4876,5346,5117,2118
2996,15-11-2016,75,E,8,38,,N,1773,1.5,1,1,20122,306,3873,5174,4790,4749,1230,517,2453,4876,5346,5117,2118
2997,15-11-2016,75,E,17,104,,N,1245,0.28,1,1,13285,268,2047,2437,3015,4109,1409,517,2453,4876,5346,5117,2118
2998,15-11-2016,75,E,17,336,,N,1925,1.64,1,1,21918,556,2702,4880,5046,6439,2295,517,2453,4876,5346,5117,2118
2999,15-11-2016,75,N,8,175,,N,1475,1.09,1,1,20082,437,3184,5164,4988,4700,1609,517,2453,4876,5346,5117,2118
3000,15-11-2016,75,N,18,154,,A,2321,1.37,1,1,30483,1586,4053,5771,6929,8033,4111,517,2453,4876,5346,5117,2118
3001,15-11-2016,77,E,18,299,,N,645,0.55,1,1,6371,73,1125,1284,1437,1973,479,517,2453,4876,5346,5117,2118
3002,15-11-2016,77,E,18,197,,N,1948,2,1,1,23805,361,3183,5748,6271,6304,1938,517,2453,4876,5346,5117,2118
3003,15-11-2016,77,E,18,343,,N,5577,0.5,1,1,74941,1956,10805,16859,18008,19604,7709,517,2453,4876,5346,5117,2118
3004,15-11-2016,77,N,18,102,,N,1740,0.82,1,1,20200,314,2032,4426,5621,5875,1932,517,2453,4876,5346,5117,2118
3005,16-11-2016,75,E,8,38,,N,1743,1.5,1,1,20656,299,3896,5236,4979,4802,1444,517,2453,4876,5346,5117,2118
3006,16-11-2016,75,E,18,104,,N,1264,0.28,1,1,13650,245,2066,2534,3156,4016,1633,517,2453,4876,5346,5117,2118
3007,16-11-2016,75,E,17,336,,N,1920,1.64,1,1,22529,551,2683,5087,5257,6404,2547,517,2453,4876,5346,5117,2118
3008,16-11-2016,75,N,8,175,,N,1488,1.09,1,1,20689,473,3229,5251,5218,4898,1620,517,2453,4876,5346,5117,2118
3009,16-11-2016,75,N,18,154,,N,2416,1.37,1,1,30917,1087,3697,6016,7638,8326,4153,517,2453,4876,5346,5117,2118
3010,16-11-2016,77,E,18,299,,N,717,0.55,1,1,6549,82,1104,1330,1574,1975,484,517,2453,4876,5346,5117,2118
3011,16-11-2016,77,E,18,197,,N,1890,2,1,1,24318,350,3261,5826,6434,6267,2180,517,2453,4876,5346,5117,2118
3012,16-11-2016,77,E,18,343,,N,5796,0.5,1,1,76691,2011,10923,17331,17956,19864,8606,517,2453,4876,5346,5117,2118
3013,16-11-2016,77,N,18,102,,N,1692,0.82,1,1,20442,296,2015,4487,5873,5764,2007,517,2453,4876,5346,5117,2118
3014,17-11-2016,75,E,8,38,,N,1754,1.5,1,1,20617,315,3812,5319,4941,4800,1430,517,2453,4876,5346,5117,2118
3015,17-11-2016,75,E,18,104,,N,1352,0.28,1,1,14059,295,2115,2619,3294,4137,1599,517,2453,4876,5346,5117,2118
3016,17-11-2016,75,E,17,336,,N,2049,1.64,1,1,24291,619,2670,5487,5707,7030,2778,517,2453,4876,5346,5117,2118
3017,17-11-2016,75,N,8,175,,N,1513,1.09,1,1,20680,409,3295,5094,5317,4777,1788,517,2453,4876,5346,5117,2118
3018,17-11-2016,75,N,18,154,,N,2372,1.37,1,1,31541,1140,3818,6043,7386,8413,4741,517,2453,4876,5346,5117,2118
3019,17-11-2016,77,E,18,299,,N,662,0.55,1,1,7050,96,1177,1395,1713,2079,590,517,2453,4876,5346,5117,2118
3020,17-11-2016,77,E,18,197,,N,1975,2,1,1,24260,368,3198,5770,6365,6287,2272,517,2453,4876,5346,5117,2118
3021,17-11-2016,77,E,17,343,,N,5650,0.5,1,1,77125,2121,10961,17458,18430,19135,9020,517,2453,4876,5346,5117,2118
3022,17-11-2016,77,N,18,102,,N,1757,0.82,1,1,20908,328,2010,4532,5751,6087,2200,517,2453,4876,5346,5117,2118
3023,18-11-2016,75,E,9,38,,N,1683,1.5,1,1,21693,337,3590,5438,5360,5125,1843,517,2453,4876,5346,5117,2118
3024,18-11-2016,75,E,17,104,,N,1405,0.28,1,1,15545,331,1960,2806,3870,4628,1950,517,2453,4876,5346,5117,2118
3025,18-11-2016,75,E,17,336,,N,2204,1.64,1,1,27528,730,2717,5911,6980,7789,3401,517,2453,4876,5346,5117,2118
3026,18-11-2016,75,N,8,175,,N,1481,1.09,1,1,21296,550,3182,5252,5304,4891,2117,517,2453,4876,5346,5117,2118
3027,18-11-2016,75,N,18,154,,N,2337,1.37,1,1,33421,1346,3847,6344,7965,8595,5324,517,2453,4876,5346,5117,2118
3028,18-11-2016,77,E,17,299,,N,676,0.55,1,1,7238,146,1075,1394,1751,2184,688,517,2453,4876,5346,5117,2118
3029,18-11-2016,77,E,18,197,,N,1752,2,1,1,24829,432,3293,5825,6502,6120,2657,517,2453,4876,5346,5117,2118
3030,18-11-2016,77,E,18,343,,N,5544,0.5,1,1,80813,2409,10980,17769,19754,19704,10197,517,2453,4876,5346,5117,2118
3031,18-11-2016,77,N,18,102,,N,1883,0.82,1,1,22882,383,2097,4723,6328,6657,2694,517,2453,4876,5346,5117,2118
3032,19-11-2016,75,E,12,38,,N,1397,1.5,1,1,17858,481,1489,5002,4946,4154,1786,517,2453,4876,5346,5117,2118
3033,19-11-2016,75,E,17,104,,A,1098,0.28,1,1,14220,526,1215,3135,3922,3346,2076,517,2453,4876,5346,5117,2118
3034,19-11-2016,75,E,12,336,,S,2036,1.64,1,1,26632,1022,1882,6729,7028,6221,3750,517,2453,4876,5346,5117,2118
3035,19-11-2016,75,N,13,175,,N,1122,1.09,1,1,15739,659,1307,3855,4260,3750,1908,517,2453,4876,5346,5117,2118
3036,19-11-2016,75,N,15,154,,A,1807,1.37,1,1,27793,1722,2376,5078,6946,6615,5056,517,2453,4876,5346,5117,2118
3037,19-11-2016,77,E,15,299,,N,507,0.55,1,1,6206,200,553,1390,1924,1523,616,517,2453,4876,5346,5117,2118
3038,19-11-2016,77,E,14,197,,N,1493,2,1,1,19932,630,1392,5194,5684,4628,2404,517,2453,4876,5346,5117,2118
3039,19-11-2016,77,E,13,343,,N,4491,0.5,1,1,70443,3829,6519,15307,17566,16361,10861,517,2453,4876,5346,5117,2118
3040,19-11-2016,77,N,13,102,,N,1413,0.82,1,1,18499,637,1057,4380,5542,4753,2130,517,2453,4876,5346,5117,2118
3041,20-11-2016,75,E,14,38,,N,1268,1.5,1,1,14665,459,962,3759,4625,3646,1214,517,2453,4876,5346,5117,2118
3042,20-11-2016,75,E,16,104,,A,976,0.28,1,1,12574,829,678,2729,3785,3270,1283,517,2453,4876,5346,5117,2118
3043,20-11-2016,75,E,12,336,,N,1851,1.64,1,1,22734,1088,1256,5120,6227,5990,3053,517,2453,4876,5346,5117,2118
3044,20-11-2016,75,N,13,175,,N,1160,1.09,1,1,12997,679,872,2822,3923,3383,1318,517,2453,4876,5346,5117,2118
3045,20-11-2016,75,N,15,154,,A,1813,1.37,1,1,25537,1691,1893,4235,6806,6467,4445,517,2453,4876,5346,5117,2118
3046,20-11-2016,77,E,15,299,,N,481,0.55,1,1,5201,146,360,1048,1842,1316,489,517,2453,4876,5346,5117,2118
3047,20-11-2016,77,E,14,197,,N,1250,2,1,1,15376,608,773,3661,4713,3962,1659,517,2453,4876,5346,5117,2118
3048,20-11-2016,77,E,13,343,,A,4704,0.5,1,1,63828,4222,4068,13511,18447,15351,8229,517,2453,4876,5346,5117,2118
3049,20-11-2016,77,N,14,102,,N,1284,0.82,1,1,14617,614,642,3167,4812,3818,1564,517,2453,4876,5346,5117,2118
3050,21-11-2016,75,E,18,104,,N,1265,0.28,1,1,14024,301,2033,2678,3480,4121,1411,517,2453,4876,5346,5117,2118
3051,21-11-2016,75,E,9,38,,N,1672,1.5,1,1,20374,313,3624,5313,5143,4773,1208,517,2453,4876,5346,5117,2118
3052,21-11-2016,75,E,18,336,,A,1960,1.64,1,1,24225,682,2961,5836,5606,6605,2535,517,2453,4876,5346,5117,2118
3053,21-11-2016,75,N,8,175,,N,1411,1.09,1,1,20126,403,3048,5216,5185,4748,1526,517,2453,4876,5346,5117,2118
3054,21-11-2016,75,N,18,154,,N,2398,1.37,1,1,31052,1159,3709,6080,7562,8144,4398,517,2453,4876,5346,5117,2118
3055,21-11-2016,77,E,18,299,,N,648,0.55,1,1,6458,88,1147,1233,1521,1932,537,517,2453,4876,5346,5117,2118
3056,21-11-2016,77,E,18,197,,A,1908,2,1,1,23212,409,2958,5683,6169,6097,1896,517,2453,4876,5346,5117,2118
3057,21-11-2016,77,E,17,343,,N,5612,0.5,1,1,75500,2219,10602,17378,18174,18993,8134,517,2453,4876,5346,5117,2118
3058,21-11-2016,77,N,18,102,,N,1746,0.82,1,1,19789,315,1637,4216,5798,5840,1983,517,2453,4876,5346,5117,2118
3059,22-11-2016,75,E,18,104,,A,1524,0.28,1,1,15572,234,2007,2841,3780,4923,1787,517,2453,4876,5346,5117,2118
3060,22-11-2016,75,E,9,38,,N,1596,1.5,1,1,20671,274,3544,5266,5243,4879,1465,517,2453,4876,5346,5117,2118
3061,22-11-2016,75,E,17,336,,A,2141,1.64,1,1,25564,676,2697,5454,6084,7427,3226,517,2453,4876,5346,5117,2118
3062,22-11-2016,75,N,8,175,,N,1435,1.09,1,1,20641,481,3082,5254,5272,4766,1786,517,2453,4876,5346,5117,2118
3063,22-11-2016,75,N,18,154,,A,2380,1.37,1,1,31883,1161,3891,6063,7818,8243,4707,517,2453,4876,5346,5117,2118
3064,22-11-2016,77,E,18,299,,N,670,0.55,1,1,6501,73,986,1312,1574,1967,589,517,2453,4876,5346,5117,2118
3065,22-11-2016,77,E,18,197,,N,1912,2,1,1,23604,397,2876,5580,6326,6242,2183,517,2453,4876,5346,5117,2118
3066,22-11-2016,77,E,17,343,,A,5618,0.5,1,1,78524,2122,10442,17237,19159,20204,9360,517,2453,4876,5346,5117,2118
3067,22-11-2016,77,N,18,102,,A,1697,0.82,1,1,19576,341,1603,4170,5704,5680,2078,517,2453,4876,5346,5117,2118
3068,23-11-2016,75,E,17,104,,A,1668,0.28,1,1,18588,356,1772,3332,5477,5421,2230,517,2453,4876,5346,5117,2118
3069,23-11-2016,75,E,13,38,,A,1436,1.5,1,1,20056,375,2925,5057,5499,4488,1712,517,2453,4876,5346,5117,2118
3070,23-11-2016,75,E,18,336,,A,2228,1.64,1,1,28641,989,2464,5705,7690,7938,3855,517,2453,4876,5346,5117,2118
3071,23-11-2016,75,N,15,175,,N,1369,1.09,1,1,19775,483,2897,4952,5258,4406,1779,517,2453,4876,5346,5117,2118
3072,23-11-2016,75,N,16,154,,A,2197,1.37,1,1,32763,1362,3883,6344,8398,7948,4828,517,2453,4876,5346,5117,2118
3073,23-11-2016,77,E,18,299,,A,599,0.55,1,1,6721,98,948,1276,1941,1840,618,517,2453,4876,5346,5117,2118
3074,23-11-2016,77,E,16,197,,A,1711,2,1,1,23329,486,2790,5734,6664,5475,2180,517,2453,4876,5346,5117,2118
3075,23-11-2016,77,E,17,343,,A,5791,0.5,1,1,80025,2678,10495,17334,21449,18320,9749,517,2453,4876,5346,5117,2118
3076,23-11-2016,77,N,18,102,,A,1676,0.82,1,1,20768,379,1577,4449,6159,5804,2400,517,2453,4876,5346,5117,2118
3077,24-11-2016,75,E,21,38,,H,1138,1.5,1,1,12988,379,743,2386,3124,3549,2807,517,2453,4876,5346,5117,2118
3078,24-11-2016,75,E,13,104,,H,1297,0.28,1,1,13168,496,728,3512,3872,2895,1665,517,2453,4876,5346,5117,2118
3079,24-11-2016,75,E,12,336,,H,2597,1.64,1,1,24117,1076,1114,6803,6873,5106,3145,517,2453,4876,5346,5117,2118
3080,24-11-2016,75,N,13,175,,H,572,1.09,1,1,8484,541,806,1754,2043,1896,1444,517,2453,4876,5346,5117,2118
3081,24-11-2016,75,N,14,154,,H,1321,1.37,1,1,20158,1592,2196,3589,4986,4130,3665,517,2453,4876,5346,5117,2118
3082,24-11-2016,77,E,13,299,,H,573,0.55,1,1,5944,155,306,1495,1766,1477,745,517,2453,4876,5346,5117,2118
3083,24-11-2016,77,E,14,197,,H,1007,2,1,1,12877,506,633,2363,3790,3338,2247,517,2453,4876,5346,5117,2118
3084,24-11-2016,77,E,12,343,,H,4191,0.5,1,1,55865,3170,3623,12172,15004,12766,9130,517,2453,4876,5346,5117,2118
3085,24-11-2016,77,N,13,102,,H,925,0.82,1,1,11491,538,655,2648,3190,2706,1754,517,2453,4876,5346,5117,2118
3086,25-11-2016,75,E,16,104,,A,900,0.28,1,1,12551,375,983,2771,3454,2842,2126,517,2453,4876,5346,5117,2118
3087,25-11-2016,75,E,16,38,,A,1334,1.5,1,1,16983,505,1727,4184,5055,3968,1544,517,2453,4876,5346,5117,2118
3088,25-11-2016,75,E,12,336,,A,2103,1.64,1,1,24454,627,1633,6153,7157,5557,3327,517,2453,4876,5346,5117,2118
3089,25-11-2016,75,N,17,175,,A,1017,1.09,1,1,13994,471,1300,3144,3920,3475,1684,517,2453,4876,5346,5117,2118
